ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557174961-14012,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or50-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...i wanted to do the game of thrones tour but because it involved a lot of steps they didn't recommend it. i was disappointed because i wanted to get a photo of me on the throne but it was half way up some stairs so...more,"Blackpool, United Kingdom",2018-10-01T00:00:00Z,my favorite place.,5,11,9,susanburnett55,"Reviewed November 4, 2018"
1557174949-13972,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or90-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...this town has become more well known as the site of game of thrones.
walking through the ancient town with its marble roads and old churches gives you a real true feel of the medieval world.more","Mumbai, India",2018-08-01T00:00:00Z,medieval city,4,869,188,KCJena900,"Reviewed September 12, 2018"
1557174913-13850,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or220-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"very interesting place well looked after, but expensive, lots of steps, lovely allyways, bit too much game of thrones",Bingley,2017-10-01T00:00:00Z,very old,4,13,17,BingleyJane,"Reviewed October 20, 2017"
1557174738-13224,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or840-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"you can see why game of thrones was partly filmed here. very beautiful and atmospheric.
gets very busy especially when tours and cruise ships visit. food and drink mostly good but expensive. good quality crafts sold but most shops sell the usual tourist tat","Truro, United Kingdom",2015-04-01T00:00:00Z,if you come here and don't do this you're mad!,5,52,13,Roger H,"Reviewed May 10, 2015"
1557174931-13914,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or150-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...there's simply so much history to take in, even before you even consider how many game of thrones scenes were filmed here. i'd recommend buying a guidebook so you can appreciate better all the churches and ornate buildings inside the walls, of better still book...more","Nottingham, United Kingdom",2018-06-01T00:00:00Z,you can't visit dubrovnik and miss the old town!,5,5,8,stefano668,"Reviewed June 20, 2018"
1557174835-13565,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or500-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i have visited many times and the old town is just spectacular. the history is amazing. the old is extremely well maintained, good tourist facilities such as museums, art and lots of festivals. many restaurants and lots of shopping.","Pattaya, Thailand",2016-10-01T00:00:00Z,not just game of thrones,5,62,18,PaulaF84,"Reviewed October 18, 2016"
1557174846-13607,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or460-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...old town in croatia is steeped in history, as well as being the site for filming many scenes from the television show ""game of thrones.""  in the summer it can be very hot and the streets are packed with tourists.  there are plenty of cafes...more","Las Vegas, Nevada",2016-12-01T00:00:00Z,"beautiful and historic, crowded in summer",5,65,24,Eric B,"Reviewed December 19, 2016"
1557174822-13513,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or550-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"wow. the walls, the cathedrals! amazing and bursting with history and age. beautiful incredible place where the swallows fly in circles around the cathedral all day like a movie! and of course game of thrones was filmed here... do you need another reason to go?","London, United Kingdom",2016-09-01T00:00:00Z,stunning medieval gem!,5,153,60,Nikita I,"Reviewed September 4, 2016"
1557174789-13404,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or660-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it's easy to imagine yourself in a game of thrones setting and the city merchants will be happy to sell you got memorabilia to foster that impression.
we were there in the low season and the main street was crowded with only one cruise ship...more","Los Osos, California",2016-04-01T00:00:00Z,best deal in the city - it's free!,5,38,13,mageedge,"Reviewed April 28, 2016"
1557174789-13405,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or660-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...do not miss out on spending time here. explore it and enjoy the way it takes you back in time.
game of thrones fans will get a good tour just outside of the old city, there are a lot of agencies offering tours here.more","Mumbai, India",2016-10-01T00:00:00Z,kept going back,5,209,73,smb2011,"Reviewed November 7, 2016"
1557174940-13948,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or120-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"we really enjoyed our visit to dubrovnik and especially the game of thrones walking tour. 

the buildings are lovely and every narrow street is very picturesque. there are loads of restaurants, cafeâ€™s and bars up the narrow streets which are a good way to get...more","Edinburgh, United Kingdom",2018-07-01T00:00:00Z,great place with lots to see and do!,5,5,6,Martin D,"Reviewed July 16, 2018"
1557174789-13403,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or660-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it's an amazing place full of friendly people and charming shops. if you're a game of thrones fan, you'll recognize many of the filming locations too. find the iron throne and take a picture!more","Washington DC, District of Columbia",2016-09-01T00:00:00Z,the old town is everything!,5,14,4,Anne W,"Reviewed November 10, 2016"
1557174880-13723,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or340-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"what an amazing site. game of thrones fans you will enjoy the sites of the red keep, black water bay and the iron throne",Vancouver,2018-09-01T00:00:00Z,simply spectacular,5,160,56,Rainy_Vanc0uver,"Reviewed October 1, 2018"
1557174835-13569,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or500-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,really enjoyed this beautiful and serene place though crowded a bit. reminded me of games of thrones setting and ancient times.,India,2016-10-01T00:00:00Z,beautiful and serene,5,124,33,rahulndeepti,"Reviewed October 15, 2016"
1557174929-13904,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or160-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...such an amazing and beautiful town. wouldnt recommend bringing children as there isn't much for them to do. game of thrones tour was amazing. by far the most beautiful city town i have ever seen. 
great bus access to the town.more","Dundalk, Ireland",2018-06-01T00:00:00Z,beautiful,5,32,16,F6782FWjenniferk,"Reviewed June 8, 2018"
1557174811-13473,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or590-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"beautiful city and the big attraction is for games of thrones fans. this is everywhere.  lots of walking tours to point out places of interest. also a tour of the city walls which takes about 90 minutes, only for the brave as it's very warm....more","Airdrie, United Kingdom",2016-07-01T00:00:00Z,thomson cruise package,5,11,0,enniroc1,"Reviewed August 2, 2016"
1557174885-13742,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or320-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...we went in the evening and it was heaving but we love it there.  game of thrones was filmed there too.  the cable car is a must.  the views are amazing.   i strongly recommend visiting this iconic place.more,"Devon, United Kingdom",2017-08-01T00:00:00Z,you must visit the old town,5,73,70,BeanDevon,"Reviewed August 4, 2017"
1557174940-13942,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or120-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...the 'game of thrones effect' has probably added to all this. 

contrary to what a lot of people say, although croatia generally is pretty reasonable, the old town is expensive. a lot of restaurants are overpriced for what you get. think london prices. seafood is...more",null,2018-07-01T00:00:00Z,amazing architecture. very crowded and somewhat overpriced,4,17,10,Willyg1965,"Reviewed July 23, 2018"
1557174817-13499,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or570-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...the town is now heavily linked with game of thrones and as a fan that was exciting but the number of shops selling game of thrones merchandise is a little tiring.

worth visiting for a day but i'm not sure you would need more than...more","Alsager, United Kingdom",2016-07-01T00:00:00Z,worth a visit,4,537,190,GAlsager,"Reviewed August 13, 2016"
1557174731-13207,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or860-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"as a game of thrones fans, walking through the old town of dubrovnik will help you recognize a lot of scenes in the famous series. one of the best old towns in the whole europe. don't be afraid to get lost!","Hong Kong, China",2015-04-01T00:00:00Z,king's landing!,5,107,51,Alex0lok,"Reviewed June 7, 2015"
1557174775-13358,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or710-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the old town is magical and i don't watch game of thrones! the streets are narrow and atmospheric. there is a surprise around every corner, it's bigger than it looks from the walls. there are so many different shops, attractions and restaurants. get off stradun...more","Guildford, United Kingdom",2016-06-01T00:00:00Z,surprises at every turn.,5,314,101,Johncobham,"Reviewed June 23, 2016"
1557174937-13935,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or130-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...i found again its was quite expensive to eat and drink the only real bonus i thought was you can do the game of thrones tour yourself to avoid being ripped off there you can get a map from the tourist centre for free all...more,null,2018-05-01T00:00:00Z,ok way to spend a few hours,2,11,4,craigw42,"Reviewed July 8, 2018"
1557174854-13635,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or430-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...you can see why the tv show game of thrones used many scenes from the old town in the filming of its show. great place for fresh seafood too!more,"New Paltz, New York",2017-04-01T00:00:00Z,walk through medieval times,5,261,67,retiredandtraveling5,"Reviewed March 31, 2017"
1557174888-13755,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or310-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...plenty of ice cream shops and  is nicely priced and loads of flavours to try, good excuse to have a rest as well, and for game of thrones/star wars fans there is loads to buy but can be expensive.more","Dover, United Kingdom",2017-08-01T00:00:00Z,beautiful,4,12,4,Rachael B,"Reviewed August 9, 2017"
1557174900-13797,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or270-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...one thing we found a little off putting were the tacky game of thrones stores scattered about the place. while we enjoy the tv series, there's so much more depth of history to the old town of dubrovnik than just the fact that a tv...more",New Zealand,2017-09-01T00:00:00Z,great stay at a medieval walled town,4,127,74,holidaynz77,"Reviewed September 6, 2017"
1557174946-13969,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or100-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"fantastic city with plenty to see and not just for games of thrones fans. 

the only down side is that it is so popular you can hardly move and visiting in 35oc heat is not recommended.","Glasgow, United Kingdom",2018-08-01T00:00:00Z,real medieval feel,4,44,16,J0HNG67,"Reviewed August 16, 2018"
1557174720-13166,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or900-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it has many streets to explore and the views are striking. apparently many of the ""game of thrones"" scenes were shot here, if not it certainly looks as if they could have.more","Melbourne, Australia",2013-08-01T00:00:00Z,a spectacular town,5,186,97,Judi_G123,"Reviewed September 8, 2013"
1557174849-13620,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or450-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the architecture is amazing and beautiful. make sure you walk the perimeter. it is worth your time and the view. of course, being a game of thrones fan, it was awesome to stand in the ""shame"" corridor :)",null,2017-09-01T00:00:00Z,the main attraction and it is amazing,5,83,41,Tracey A,"Reviewed October 1, 2017"
1557174789-13410,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or660-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"a phenomenal city that must be experienced. in addition to the history both ancient and recent, many sightseers were obviously looking for the back drops of the new star wars movie and game of thrones. a thoroughly enjoyable day!","Palm Desert, California",2016-03-01T00:00:00Z,a must see!,5,22,12,976briani,"Reviewed April 17, 2016"
1557174802-13444,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or620-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...clubs, steakhouses, seafood, great little swimming and sunbathing spots, interesting locations, lots of history and tours, interesting architecture, something cool (like the game of thrones tours), beautiful local islands that are easily accessible and much more! i'm very glad we came to dubrovnik for our...more","Cape Town Central, South Africa",2016-06-01T00:00:00Z,incredible old city with something for everyone!,4,19,4,Lindi S,"Reviewed June 29, 2016"
1557174900-13801,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or270-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...it was also fun to find game of thrones filming locations which we did by ourselves. the only downside is that it is incredibly crowded with tourists, because a lot of people want to see this impressive old town!

take the cable car for the...more","Copenhagen Region, Denmark",2017-08-01T00:00:00Z,beautiful!,5,21,7,RosieVW,"Reviewed September 4, 2017"
1557174918-13863,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or200-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...in the past so has intact walls around the city, and buildings are all originals (or seems like it) they had ages ago, game of thrones is shot in there (capital scenes) as well, i highly highly recommend it, lovely restaurants and pubs around toomore",null,2017-07-01T00:00:00Z,"excellent city, never seen a more beautiful city in my life, capital of westeros from game of thrones (literally)",5,19,9,Serdar S,"Reviewed August 2, 2017"
1557174825-13527,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or540-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...lots of steps but don't miss it if you are a game of thrones fan. cobblestone streets and wall walks are highly polished from all the  traffic so wear sensible shoes..which is even more important if they are wet.more,null,2017-04-01T00:00:00Z,step back in time,5,30,27,dunquingirl,"Reviewed April 26, 2017"
1557174725-13188,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or880-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...i recommended to all people, when they found them self in dubrovnik go and see the old town. one hint: famous series game of thrones was filmed there (some of the scenes)more","Skopje, Republic of Macedonia",2014-06-01T00:00:00Z,must see in dubrovnik,5,1,0,Elena N,"Reviewed July 3, 2014"
1557174805-13461,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or610-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i was surprised to learn that so many episodes had been video'd here but when you walk around it is the the ideal location.
alleyways full of shops, bars and restaurants its a great way to spend a few hours and enjoy the architecture and...more","Amsterdam, The Netherlands",2016-07-01T00:00:00Z,game of thrones and then some,5,334,86,Roger G,"Reviewed July 3, 2016"
1557174961-14014,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or50-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,take a tour before.  our guide bemoaned the fact that she gives far more game of thrones tours rather than showing the wonders of the historical past but there is much to see to get a historical perspective.,"Edmonton, Canada",2018-05-01T00:00:00Z,the best part of dubrovnik,5,417,110,NikoliGogol,"Reviewed October 28, 2018"
1557174961-14018,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or50-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...there were lots doing the game of thrones sites and even some having sword fight lessons! 
the most reasonable thing to eat is ice cream; large scoop in a cone only 10kn about â£1.20. a bargain after â£5 for a small beer.more","Ashford, United Kingdom",2018-10-01T00:00:00Z,beautiful historic city,5,17,7,PH13,"Reviewed October 23, 2018"
1557174830-13548,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or520-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...loads of history mixed in with star wars and game of thrones stuff.  visit at different times of days for different experiences - the slippery shiny stone paths and streets come alive with reflections at night - and it is less busy.  a must to...more,"Holymoorside, United Kingdom",2016-09-01T00:00:00Z,so much to see and taste,5,758,227,jim m,"Reviewed September 27, 2016"
1557174811-13477,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or590-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,amazing old town to wander around. even without an interest in game of thrones it's a 'must do' city visit. lots of cafes and restaurants or just to walk and people watch.,"Staplehurst, England, United Kingdom",2016-07-01T00:00:00Z,"beautiful city, well worth visiting.",5,58,39,765dap,"Reviewed July 31, 2016"
1557174908-13830,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or240-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...(especially if you are game of thrones or star wars fan), but even if not, that is worth a visit. going around old town on city walls costs around 20euros per person. in my opinion, it's a little too expensive for what you get, but...more","Grobina, Latvia",2017-04-01T00:00:00Z,small ancient-feel streets filled with tourists and restaurants,5,11,7,jurgisk_lv,"Reviewed October 2, 2017"
1557174795-13431,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or640-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"thank god for game of thrones as my husband would never have fetched me here. it's such a beautiful town, i have loved every minute of it, from sight seeing to walking the city walls, going to the top of the mountain in a cable...more",uk,2016-05-01T00:00:00Z,beautiful,5,35,22,moanalotme,"Reviewed May 18, 2016"
1557174890-13764,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or300-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"whether you are a game of thrones fan or not, old town is what a tourist has to visit. after all, this is what friends and relatives will be asking about. it's also what you will thoroughly enjoy and remember. it has all those old...more","Darlington, South Carolina",2019-03-01T00:00:00Z,isn't this why you visit dubrovnik?,5,718,213,cisco289,Reviewed 4 weeks ago
1557174830-13550,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or520-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"what a beautiful place, as you walk through the streets of the old town you feel like you are in the middle of a movie. the streets have become a bit touristic and are completely full of cafes, restaurants and shops. walk around and get...more","Columbus, Ohio",2016-09-01T00:00:00Z,game of thrones at a glance,5,633,200,Lola M,"Reviewed September 25, 2016"
1557174913-13848,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or220-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...in the area, the town, the walls, the sea, the culture, then theres the filmset attraction, star wars, james bond, mama mia, game of thrones etc all the cruise ships will come, all the holidayers will come all the visitors will come, it will be...more",wirral,2017-10-01T00:00:00Z,a lot to see,5,228,203,80marines,"Reviewed October 22, 2017"
1557174757-13293,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or770-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"the old town is a fantastic place to visit, made more popular as a lot of filming for game of thrones was done here. steeped in history with loads of excellent shops, eateries and fantastic boat trips. the area is always buzzing . recommended.","Wembley, United Kingdom",2015-08-01T00:00:00Z,marvellous marble floored city,5,19,4,Alan G,"Reviewed August 31, 2015"
1557174902-13804,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or260-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,...a wide variety of pack a macks on display. once the rain has stopped and the sun came out it became a much nicer experience altogether yielding spectacular views including some of the game of thrones film venuesmore,"Leeds, United Kingdom",2017-09-01T00:00:00Z,old town on a very wet day,4,83,41,Rovingrabbits,"Reviewed September 13, 2017"
1557174880-13728,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or340-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"a must do when you are in the neighbourhood of dubrovnik. however, this place is extremely crowdy even by the end of september, so try to start this visit as early as possible in the morning. great location for game of thrones fans !",Antwerpen,2018-09-01T00:00:00Z,great place !,5,325,54,jant166,"Reviewed September 26, 2018"
1557174937-13934,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or130-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...had some nice italian food (there's a lot of them in dubrovnik), got souvenirs and went to sights where game of thrones was filmed. even some staff were helpful in helping me ensure i was on the correct day tour going to montenegro even if...more","Brisbane, Australia",2018-05-01T00:00:00Z,historical old town experience,4,537,178,toannguyenaustralia,"Reviewed July 9, 2018"
1557174877-13716,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or350-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"...the entire length of the walls and imagining the battles and skirmishes (both real and mythical - this is 'kings' landing' in game of thrones) that would have played out on the stones!

from the walls you can see the intricate patchwork of tightly knit...more","London, United Kingdom",2016-08-01T00:00:00Z,medieval greatness now a little too commercialised,4,53,16,ElleCoco,"Reviewed July 5, 2017"
1557174780-13380,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or690-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"plenty to see and do and extra special if you are a game of thrones fan, the view from the wall is breathtaking. alot of bars,cafes shops and restaurants to choose from, an absolute must for a stay in dubrovnik i did it twice in...more","Leeds, United Kingdom",2016-08-01T00:00:00Z,very....old,5,8,8,Darrenstarkey,"Reviewed August 9, 2016"
1557174893-13781,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or290-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"too much game of thrones fans there. restaurants are not cheap, big crowds from morning until the night. 
overcrowded irish pubs. 

except for that a nice old town, with lots of walks around the city. lots of cats. great views. clean water!
also nice view...more","Petah Tiqwa, Israel",2019-04-01T00:00:00Z,too touristy,4,126,30,VadimBelov,Reviewed 1 week ago
1557174949-13976,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or90-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"great walks and superb locations. lots iâ€™d shops, restaurants and lots of filming locations.  go with enough water and good shoes .","London, United Kingdom",2018-08-01T00:00:00Z,superb cersei  town from game of thrones,5,124,54,taxiDad35,"Reviewed August 30, 2018"
1557174734-13219,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or850-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"beautiful and not as expensive as i had predicted. lovely resteraunts, endless history and a beautiful place to visit. can get a bit busy but unsuprising due to how much there is to see, especially if you are a game of thrones fan!","London, United Kingdom",2015-06-01T00:00:00Z,beautiful old town with so much history,5,24,9,CLB14,"Reviewed July 28, 2015"
1557174817-13501,https://www.tripadvisor.com/Attraction_Review-g295371-d550317-Reviews-or570-Old_Town-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,"i have been here twice, first time was in 2009 and let's call this the time before game of thrones, it was much less crowded and very very cozy to stroll inside the city. 

after the series became popular i think the city now has...more","Stockholm, Sweden",2016-08-01T00:00:00Z,lovely romantic city,5,101,42,Fepo08,"Reviewed August 12, 2016"
