ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557154346-1145,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or210-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,this is a nice stop to see the caves and walk into them.  it quite a busy location considering the size to make sure to take your time.  the steps to the caves are not very good so good shoes are required.  a great photo...more,"Plantation, Florida",2016-08-01T00:00:00Z,very cool cave,4,531,111,SLynnS03,"Reviewed August 21, 2016"
1557154389-1284,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or70-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"the amazing pictures you see of crystal blue cave in this underground spring are real! it's a little tight, as it's a small area, but 2 entrances offer different views of the inside. a couple people can go in at once, so you can get...more",United States,2017-09-01T00:00:00Z,no filter needed,5,11,3,Alyssa S,"Reviewed February 10, 2018"
1557154343-1137,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or220-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"what a treat to climb into a cave to discover a clear blue pool, with strays of sunlight peering through some openings and the water reflecting the marble-like stones around. it was an adventure in itself to enter the cave and an enchanted moment to...more","Singapore, Singapore",2016-06-01T00:00:00Z,enchanted experience,5,25,28,Swanc,"Reviewed July 4, 2016"
1557154343-1131,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or220-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"the cave is 2km away from ring street, close to the myvatn nature baths. since it's a very beautiful little cave where a scene of game of thrones has been filmed, i highly recommend a stopby.","Linz, Austria",2016-07-01T00:00:00Z,beautiful cave right next to ring street,5,105,32,436franzp,"Reviewed July 25, 2016"
1557154365-1203,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or150-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"expected something bigger and more scenic, however it's a small cave with hot water and you can't swim in it.

nice to visit while in laky myvatin area on your way to the mud pots.",Malta,2017-04-01T00:00:00Z,"in and out, small cave",3,249,109,noble-taste,"Reviewed April 19, 2017"
1557154374-1232,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or120-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,grjotagja cave is a great site to visit while in the lake myvatn area. there is a pool inside the cave which makes a great picture. it was the filming site of john snow and ygritte from season three of game of thrones.,"Rochester Hills, Michigan",2017-06-01T00:00:00Z,great cave,5,453,82,Highlander-GG,"Reviewed August 2, 2017"
1557154368-1215,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or140-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"after leaving the myvatn lagoon, a drive around the lake is a nice way to explore the area, and shortly along that drive you will find this off-street parking and cave opportunity.

take care entering, very limited natural light inside, you will want to use...more","Gold Coast, Australia",2016-09-01T00:00:00Z,near the myvatn lagoon,4,1496,925,CodyMav,"Reviewed June 4, 2017"
1557154371-1226,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or130-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"this is one of the greatest discovery of the trip as this spot wasn't mentionned in our guide book. the cave hides a very nice  underground pond and for the most adventurous, there is a fun way to exit this cave from behind in a...more",null,2017-06-01T00:00:00Z,amazing hidden gem!,5,10,3,754fredericp,"Reviewed June 30, 2017"
1557154334-1101,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or250-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"i only knew about this cave because of a website with game-of-thrones-locations. it's only a small cave, with 2 possible entrances. you can see and feel the hot water, but it's forbidden to go in the water. there's not a lot of time to spend...more",null,2015-06-01T00:00:00Z,warm and small,4,88,32,loesbrems,"Reviewed July 4, 2015"
1557154392-1292,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or60-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,itâ€™s an interesting area and worth a quick stop if you have the time. i would not go out of my way though and it can become quite crowded.,"Port Moody, Canada",2018-04-01T00:00:00Z,interesting,3,120,22,leeloy20,"Reviewed April 30, 2018"
1557154395-1307,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or50-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"even if the popularity due to got raised. for some people maybe difficult to reach becaus there is no hiking path. you have to climb over rocks which can be as well loosen.
swimming is forbidden. 
toom some pictures. 
btw, there are 3 entrances to...more","Neumunster, Germany",2018-05-01T00:00:00Z,it is just a cave,3,478,171,conoscitore2014,"Reviewed May 24, 2018"
1557154392-1299,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or60-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"wasnâ€™t overly impressed with these, probably due to the awesome nature of everything that had come before it.
still pretty cool as a natural phenomenon - problem is it can get pretty busy and fills up fast.",null,2018-04-01T00:00:00Z,i think weâ€™ve been spoiled!,3,120,32,Will H,"Reviewed April 1, 2018"
1557154334-1103,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or250-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,this is a cool spot to stop at just outside of reykjalid. the parking lot is right beside the site so it's not hard to get to. there are two caves right by the parking lot maybe 10-20 m apart. you can pop down into...more,"Vancouver, Canada",2015-05-01T00:00:00Z,interesting spot,4,541,148,RobertK638,"Reviewed June 17, 2015"
1557154358-1181,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or170-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,we went in nov and there was a snow storm!  we coldn't really see anything because of the limited sunshine coming in.  i would definitely recommend going during the warmer months!,"Vaughan, Canada",2016-11-01T00:00:00Z,better in the summer,5,15,5,breathtaking_views,"Reviewed November 24, 2016"
1557154386-1278,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or80-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"even if you are not a game of thrones fan, it is a good attraction.  the two entrances are connected inside and it is possible to see the pool and walk from one entrance to the other but its easier to go in and out...more",USA,2017-10-01T00:00:00Z,game of thrones attraction,4,37,18,yatra09,"Reviewed November 12, 2017"
1557154392-1296,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or60-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"first and foremost, these caves are on private property, so respect the place. we saw some tourists marking stones with knives and this is not cool. also bathing is not permitted, as the water can get very hot. this is for our own safety. the...more","Reykjavik, Iceland",2018-03-01T00:00:00Z,very cool caves of got fame,5,320,72,Ugo C,"Reviewed April 11, 2018"
1557154343-1136,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or220-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,amazing to know that these caves were used bathing by the locals for decades before they were closed when the water got too hot due to a volcanic eruption in krafla,"Manama, Bahrain",2016-06-01T00:00:00Z,once natures bathtub.,4,128,26,Valhildur,"Reviewed July 5, 2016"
1557154368-1217,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or140-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"pictures make it look a lot cooler than real life. if you really need something to do, go see it. if you're tired from a day of driving, maybe skip it!",null,2017-05-01T00:00:00Z,underwhelming,3,4,0,Stephanie M,"Reviewed May 23, 2017"
1557154386-1277,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or80-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"small, smelly, and crowded.  if you are into game of thrones it may be important to you to check it out.","Nashville, Tennessee",2017-09-01T00:00:00Z,skip it,2,29,14,Holly M,"Reviewed November 18, 2017"
1557154380-1254,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or100-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"have to climb down and not much room but the history is interesting. bigger than you think and different entry points. good thing to see, maybe 15 minutes. since your already around there doing other things it's a good thing to add to your stops",Utah,2017-09-01T00:00:00Z,not much to see but very interesting,4,16,0,tigersurfer,"Reviewed September 24, 2017"
1557154334-1104,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or250-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"the place is really nice and interesting. still when you go down in the cave you will have seen the whole of it in around 10 minutes. so it is a short visit.
nevertheless i liked the place, too bad it is forbidden to swim...more","Mont-sur-Rolle, Switzerland",2014-04-01T00:00:00Z,nice place but short visit,4,192,102,Christophe_Lap,"Reviewed March 26, 2015"
1557154377-1244,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or110-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,the cave was listed on my self-drive itinerary as a place to visit and it was noted that it was used in game of thrones. of course i had to go. it's a cute little cave and it was a short visit. i spent more...more,NYC,2017-08-01T00:00:00Z,cute small cave,4,241,65,MizM,"Reviewed August 24, 2017"
1557154380-1259,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or100-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,it's not really marked clearly but it's the first turn in (parking area) on your right once you turn off the main road #1. you have to take turns going into the cave & i highly recommend going down into both ends. it's beautiful down...more,"Brooklyn, New York, United States",2017-09-01T00:00:00Z,beautiful hidden hot spring,5,93,32,XinaD,"Reviewed September 10, 2017"
1557154377-1241,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or110-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"make a quick stop to this amazing little cave, but only do so if you can climb the rocks down into it. you won't be able to see anything if you can't balance. there are two entrances, one a little easier than the other. but...more","New York City, New York",2017-08-01T00:00:00Z,"very cool, quick stop",5,109,45,Randy B,"Reviewed September 5, 2017"
1557154407-1342,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or10-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"tiny place with lots of people. as a person not watching game of throne, i don't see any reason coming to this cave.","Beersheba, Israel",2018-09-01T00:00:00Z,only reason to come is got,3,20,3,ravivg2018,"Reviewed October 2, 2018"
1557154326-1083,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or270-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"we found this cave.  we knew it's significance.  we climbed inside...carefully! lol!
seems a bit dismal, kinda creepy but stay in there and have a look around!!  touch the water because it does not look a geothermal bath area!!  this cave was on my list...more","Penetanguishene, Canada",2019-04-01T00:00:00Z,touch the water!!!,4,51,2,Heather K,Reviewed 2 days ago
1557154330-1093,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or260-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,beautiful small cave through which you can enter and underground geothermal lake. very impressive to sit here alone in silence.,"Utrecht, The Netherlands",2014-07-01T00:00:00Z,weird and impressive spot,4,441,137,taqqie,"Reviewed July 20, 2014"
1557154343-1133,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or220-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,it's basically a rock fissure and 2 caves that lead to water.  large parking lot.  there are signs saying it is forbidden to enter the water.,"Bend, Oregon",2016-07-01T00:00:00Z,not much to see.,3,225,50,AmberA777,"Reviewed July 21, 2016"
1557154400-1323,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or30-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"most got fans will be familiar with the setting, however it still conveys a sense of magic, especially if you are lucky enough to be the only people visiting. to dothis make sure it is your first agenda of the days exploring.","Brisbane, Australia",2018-08-01T00:00:00Z,hidden oacis,5,154,42,Peter K,"Reviewed August 5, 2018"
1557154400-1322,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or30-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"not a long stop, but a cool little cave with crystal clear water.  easily reached near dimmuborgir.  worth the five minute detour.","Fruit Heights, Utah",2018-08-01T00:00:00Z,meh,4,94,25,David B,"Reviewed August 16, 2018"
1557154386-1272,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or80-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"there were 3 caves for you to climb in and look, not too big. and there was rocks outside which had big crevices. kind of interesting if you are interested in rocks and earth. but it  if you were short on time, could skip this...more","Los Angeles, California",2017-08-01T00:00:00Z,not much a cave but free!,4,529,179,itcheetam,"Reviewed December 15, 2017"
1557154400-1329,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or30-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,this is a quick and must stop if you are a game of thrones fan. its the famous cave where jon and ygritte finally hooked up.the cave is not very big. its a few steps down and there is not much area to really climb...more,"State College, Pennsylvania",2018-07-01T00:00:00Z,john and ygritte's cave,4,513,175,hollytrea,"Reviewed July 23, 2018"
1557154371-1220,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or130-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"the place was not marked in out travel guide but a road sign pointed us to the cave. 
itâ´s a nice and beautiful place where it was possible to take a bath in the past. now the wather is to hot and swimming is not...more",Austria,2017-06-01T00:00:00Z,"nice place which was part of ""game of thrones""",4,19,15,K8062HSandreask,"Reviewed July 19, 2017"
1557154403-1335,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or20-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"if youâ€™re driving the ring road and just need a minute to stretch, then this is perfect. off the main road a bit, but easy to find. parking is right in front of the cave and a few steps down the boulders will have you...more",null,2018-05-01T00:00:00Z,pit stop,3,55,26,Bet543210,"Reviewed September 3, 2018"
1557154340-1124,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or230-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"unfortunately, we learned the hard way that you could drive to the cave unlike what google maps indicated. we walked there from the side of the volcanic crater and ended up trudging through the snow in sneakers for 1.5 hours (then had to walk back...more",null,2016-04-01T00:00:00Z,drive to the cave!,5,24,8,Leslie Y,"Reviewed April 27, 2016"
1557154362-1196,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or160-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"for some reason, we thought this was a natural hot spring in which we could bathe, but apparently it's not allowed. still, it was cool to check out.

i'm not sure what the person a few reviews down is talking about regarding the space being...more","Los Angeles, California",2017-01-01T00:00:00Z,"interesting, but no bathing allowed",4,978,454,Brittany_11_10,"Reviewed February 13, 2017"
1557154330-1095,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or260-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,this attraction would be a hit if it was more accessible. you could only climb halfway into this underground cave. the water was ice cold and no one wanted to step in. it is also very creepy to appreciate. we took a quick photo and...more,null,2013-07-01T00:00:00Z,an underground cave with deep blue water,1,115,93,Holygal,"Reviewed May 3, 2014"
1557154334-1106,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or250-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"really disappointing.  you can drive to within 5 metres of the entrance so there is no sense of adventure and exploring trying to find it.  you step down just a few metres so there is no depth to the cave.  the water is hot, but...more","Inverness, United Kingdom",2014-11-01T00:00:00Z,rubbish,1,132,72,NGPAT,"Reviewed November 18, 2014"
1557154358-1180,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or170-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"the grjotagja caves were privately owned and used as natural baths for several decades as a spa region, until the 1975-1984 krafla fires when magma streams sharply rose the temperature of the water to nearly 140f. today the water is around 115f.  the public is...more","Miramar, Florida",2016-07-01T00:00:00Z,a quick but very interesting stop!!,4,465,304,cliffkolber,"Reviewed December 2, 2016"
1557154403-1330,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or20-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,the cave itself is beautiful and worth a quick stop! make sure to get there early at a time when there's not many people parked in the lot -- you'll end up having to wait for a few minutes for people to clear out of...more,null,2018-09-01T00:00:00Z,"a fun, quick stop!",4,13,4,Olivia A,"Reviewed September 20, 2018"
1557154395-1309,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or50-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,small water filled lava tube in a stark lava field.  going inside youâ€™ll wonder how they got a whole film crew with their equipment in.  hard to take pictures with all the people standing in front of you.,"Fairhope, Alabama",2018-05-01T00:00:00Z,interesting,3,189,22,OddEater,"Reviewed May 22, 2018"
1557154392-1293,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or60-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"as a game of thrones fan, this was something i really wanted to see. you really appreciate the power of cgi after seeing it in person! in the show the cave looks much bigger.

however, if you're not a fan it's probably skip-able. the cave...more","Calgary, Canada",2018-04-01T00:00:00Z,quick stop,3,203,125,KTYYC,"Reviewed April 28, 2018"
1557154377-1242,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or110-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"while i consider this neat in the base case and game of thrones fans will find it special, i find it special for you can see the crack where europe and north america are pulling apart. ver specizl imo and well worth stopping at on...more","Austin, Texas",2017-09-01T00:00:00Z,a very unique geologic feature.,5,841,134,Jay F,"Reviewed September 2, 2017"
1557154403-1336,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or20-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,the grjotagja caves (which have several access points from the free car park) were once the site of an underground stream where people swam. now the water is too hot to enter so can no longer be accessed but it is a beautiful blue and...more,"Verwood, United Kingdom",2018-08-01T00:00:00Z,worth having a peek if in the area,4,186,111,P4lin,"Reviewed September 3, 2018"
1557154343-1135,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or220-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,climb into the cave and see the underground pond of warm water where locals used the bathe. the place was used aa a location for s3e5 of game of thrones,"Prague, Czech Republic",2016-07-01T00:00:00Z,see the game of thrones cave,5,170,100,zmije,"Reviewed July 17, 2016"
1557154346-1146,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or210-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,this place was so cool.  we climbed in the cave and sort of jumped across the water and climbed up the other side.  game of thrones was filmed here (the scene where john snow gets 'deflowered' :),Allover,2016-08-01T00:00:00Z,game of thrones was filmed here!,5,34,20,EuropeSummer2011,"Reviewed August 11, 2016"
1557154403-1339,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or20-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,not the most amazing sight compared to everything else in iceland but definitely worth stopping at since it is easily accessible by car and then by foot.,"Toronto, Canada",2018-06-01T00:00:00Z,quick and easily accessible stop,4,53,26,Nan H,"Reviewed August 27, 2018"
1557154362-1197,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or160-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"historically, this groto/cave has been known of for centuries and even used as a spa for centuries until an earthquake/volcanic activity changed the temperature if the water. literally, it is a fissure separating the eurasian and north american tectonic plates! amazing to see either by...more","Harlan, Iowa",2017-01-01T00:00:00Z,a unique observation of diverging continents,3,161,34,ccksmra,"Reviewed February 1, 2017"
1557154349-1159,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or200-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"we drove by this cave and stopped there right before visiting the nature baths. it was lovely, but we were all glad it was on our road and we didn't make a special detour to go see it. there are way more spectacular things to...more",Berchem,2016-08-01T00:00:00Z,beautiful blue warm water inside a cave,3,15,2,YoshiBogaerts,"Reviewed August 29, 2016"
1557154340-1125,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or230-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"with temperaures of -8c outside, the water was gently steaming. if you visit on a sunny day, and time it just right, a shaft of sunlight will shine through the entrance. stand with this behind you, and you just might be able to see a...more","North Yorkshire, United Kingdom",2016-03-01T00:00:00Z,brocken spectre,4,750,255,L3K,"Reviewed April 20, 2016"
1557154374-1235,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or120-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"this might have been a cool little spot before it became so popular, but it's really not worth dealing with so many people crowding to get in.",null,2017-07-01T00:00:00Z,crowded for not much of a view,1,36,16,aliciaroset,"Reviewed July 29, 2017"
1557154371-1225,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or130-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,was a great find! i was so excited to be able to go in and walk around it was very steamy inside and the water was clear wish i could have gotten in but of course you can't because of the volatile water temperatures due...more,"Houston, Texas",2017-03-01T00:00:00Z,lava cave,5,163,53,princess123182,"Reviewed July 1, 2017"
1557154389-1286,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or70-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,the cave is interesting to visit. i was torn between a 3/4 as the cave seemed to be one of the more popular locations in the myvatn region (perhaps just my luck) and the crowds were large.  there was a line of people to climb...more,"Chicago, Illinois",2017-05-01T00:00:00Z,interesting cave to visit,4,287,207,J222_psu,"Reviewed January 16, 2018"
1557154374-1231,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or120-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"this cave is a really cool to see, it's a hot spring located in a cavern, and if i had to guess, i would say many of them exist in iceland while this one is made famous by game of thrones. it is a small...more","Morgantown, West Virginia",2017-08-01T00:00:00Z,a bit over rated,4,162,67,SchruteFarmsBeets,"Reviewed August 5, 2017"
1557154380-1257,https://www.tripadvisor.com/Attraction_Review-g1096230-d3962486-Reviews-or100-Grjotagja_Cave-Reykjahlid_Lake_Myvatn_Northeast_Region.html,"years ago, this small cave was a warm thermal swimming place. but an earthquake damaged the cave and the water temperature increase from 46 centigrade to 60+ centigrade and was no longer safe to swim in.  over the years it has dropped back to 46+...more","Austin, Texas",2017-09-01T00:00:00Z,small cave the used to be a swimming cave.,3,150,60,mikesabirder,"Reviewed September 15, 2017"
